dataset_id,paper1_id,paper2_id,paper1_title,paper2_title,paper1_decision,paper2_decision,ai_winner_id,human_majority_winner_id,n_ai_judges,n_human_experts,human_has_preference
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,731577a4-252a-434d-afe7-c00167356e66,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,OptiBench: Benchmarking Large Language Models in Optimization Modeling with Equivalence-Detection Evaluation,Withdrawn,Withdrawn,731577a4-252a-434d-afe7-c00167356e66,731577a4-252a-434d-afe7-c00167356e66,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,7ddda336-cf65-4039-9b44-6c6e8addf1c8,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Polyrating: A Cost-Effective and Bias-Aware Rating System for LLM Evaluation,Withdrawn,Poster,7ddda336-cf65-4039-9b44-6c6e8addf1c8,7ddda336-cf65-4039-9b44-6c6e8addf1c8,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,91ff8442-06d8-4b3e-844d-97ab8adbac00,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,TorchTitan: One-stop PyTorch native solution for production ready LLM pretraining,Withdrawn,Poster,91ff8442-06d8-4b3e-844d-97ab8adbac00,91ff8442-06d8-4b3e-844d-97ab8adbac00,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Human Simulacra: Benchmarking the Personification of Large Language Models,Withdrawn,Poster,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,a893698b-a2eb-49e0-b73e-03cc280975f8,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Optimizing Large Language Models with Automatic Speech Recognition for Medication Corpus in Low-Resource Healthcare Settings.,Withdrawn,Reject,3df49918-8c5a-488a-8c83-70b6ba19c683,3df49918-8c5a-488a-8c83-70b6ba19c683,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,b6588251-1ebb-4e0b-a9ad-474b09e70119,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Correlating instruction-tuning (in multimodal models) with vision-language processing (in the brain),Withdrawn,Poster,b6588251-1ebb-4e0b-a9ad-474b09e70119,b6588251-1ebb-4e0b-a9ad-474b09e70119,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,BatchPrompt: Accomplish more with less,Withdrawn,Poster,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,d3487e01-7c63-4373-8bec-0fa5bbb53600,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Modeling Real-Time Interactive Conversations as Timed Diarized Transcripts,Withdrawn,Reject,d3487e01-7c63-4373-8bec-0fa5bbb53600,d3487e01-7c63-4373-8bec-0fa5bbb53600,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,e2eeacc4-d167-494e-b40c-ea138c14d4f5,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,"Do as We Do, Not as You Think: the Conformity of Large Language Models",Withdrawn,Oral,e2eeacc4-d167-494e-b40c-ea138c14d4f5,e2eeacc4-d167-494e-b40c-ea138c14d4f5,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Meta- (out-of-context) learning in neural networks,Withdrawn,Reject,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,e6117b89-2562-4553-b5b7-ce23e0a80b29,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,INCLUDE: Evaluating Multilingual Language Understanding with Regional Knowledge,Withdrawn,Spotlight,e6117b89-2562-4553-b5b7-ce23e0a80b29,e6117b89-2562-4553-b5b7-ce23e0a80b29,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,ecc18466-3760-4d82-9b40-d6ff199e72cf,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Leveraging Submodule Linearity Enhances Task Arithmetic Performance in LLMs,Withdrawn,Poster,ecc18466-3760-4d82-9b40-d6ff199e72cf,ecc18466-3760-4d82-9b40-d6ff199e72cf,1,4,True
iclr-llm,3df49918-8c5a-488a-8c83-70b6ba19c683,f4050786-671a-428f-8014-4457f27f2e3c,LLM-Rec: Personalized Recommendation via Prompting Large Language Models,Textbooks Are All You Need,Withdrawn,Reject,f4050786-671a-428f-8014-4457f27f2e3c,f4050786-671a-428f-8014-4457f27f2e3c,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,418379c5-95f9-4a85-b2f7-5eac86345fa7,Uncertainty Quantification in Retrieval Augmented Question Answering,Demystifying Embedding Spaces using Large Language Models,Reject,Poster,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,506a8e92-4eed-4bac-81e0-c6b741c20696,Uncertainty Quantification in Retrieval Augmented Question Answering,A Data-Centric Approach for Financial Large Language Models with Abductive Augmentation Reasoning,Reject,Withdrawn,3ea23682-b21d-4a42-812e-73ca3d269117,3ea23682-b21d-4a42-812e-73ca3d269117,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,771a9ee4-52c0-41c9-a9b6-1272470388f7,Uncertainty Quantification in Retrieval Augmented Question Answering,At Which Training Stage Does Code Data Help LLMs Reasoning?,Reject,Spotlight,3ea23682-b21d-4a42-812e-73ca3d269117,771a9ee4-52c0-41c9-a9b6-1272470388f7,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,7964315b-e5d3-47d7-9d31-4f200b18d33b,Uncertainty Quantification in Retrieval Augmented Question Answering,LongLoRA: Efficient Fine-tuning of Long-Context Large Language Models,Reject,Oral,7964315b-e5d3-47d7-9d31-4f200b18d33b,7964315b-e5d3-47d7-9d31-4f200b18d33b,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,86bc95c8-cee8-4b6b-b936-91fa4207b6f6,Uncertainty Quantification in Retrieval Augmented Question Answering,LLM-Exp: Exploring the Policy in Reinforcement Learning with Large Language Models,Reject,Reject,3ea23682-b21d-4a42-812e-73ca3d269117,3ea23682-b21d-4a42-812e-73ca3d269117,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,870564fb-4629-4e77-98eb-8eb8a5539cf1,Uncertainty Quantification in Retrieval Augmented Question Answering,NV-Embed: Improved Techniques for Training LLMs as Generalist Embedding Models,Reject,Spotlight,870564fb-4629-4e77-98eb-8eb8a5539cf1,870564fb-4629-4e77-98eb-8eb8a5539cf1,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,87dcd7f2-348a-4f87-a34a-dfe49a733cd8,Uncertainty Quantification in Retrieval Augmented Question Answering,Context-Driven Missing Data Imputation via Large Language Model,Reject,Reject,87dcd7f2-348a-4f87-a34a-dfe49a733cd8,3ea23682-b21d-4a42-812e-73ca3d269117,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,9f1674a4-1d1a-422d-a821-0adef05993b6,Uncertainty Quantification in Retrieval Augmented Question Answering,Self-play with Execution Feedback: Improving Instruction-following Capabilities of Large Language Models,Reject,Spotlight,9f1674a4-1d1a-422d-a821-0adef05993b6,9f1674a4-1d1a-422d-a821-0adef05993b6,1,5,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,a48bbca0-e426-40c9-870d-df7f9746aef7,Uncertainty Quantification in Retrieval Augmented Question Answering,BooookScore: A systematic exploration of book-length summarization in the era of LLMs,Reject,Oral,a48bbca0-e426-40c9-870d-df7f9746aef7,a48bbca0-e426-40c9-870d-df7f9746aef7,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,a8443c82-104c-4f16-be15-bfe4210a2c94,Uncertainty Quantification in Retrieval Augmented Question Answering,"Large Content And Behavior Models To Understand, Simulate, And Optimize Content And Behavior",Reject,Spotlight,a8443c82-104c-4f16-be15-bfe4210a2c94,a8443c82-104c-4f16-be15-bfe4210a2c94,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,b2685de6-7268-41ab-bc69-8fef0e8b6bc8,Uncertainty Quantification in Retrieval Augmented Question Answering,Sparse Rewards Can Self-Train Dialogue Agents,Reject,Reject,b2685de6-7268-41ab-bc69-8fef0e8b6bc8,3ea23682-b21d-4a42-812e-73ca3d269117,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,b6588251-1ebb-4e0b-a9ad-474b09e70119,Uncertainty Quantification in Retrieval Augmented Question Answering,Correlating instruction-tuning (in multimodal models) with vision-language processing (in the brain),Reject,Poster,3ea23682-b21d-4a42-812e-73ca3d269117,b6588251-1ebb-4e0b-a9ad-474b09e70119,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,cd379618-7a6e-41e3-a461-161b6569a335,Uncertainty Quantification in Retrieval Augmented Question Answering,"Compress, Then Prompt: Improving Accuracy-Efficiency Trade-off of LLM Inference with Transferable Prompt",Reject,Reject,3ea23682-b21d-4a42-812e-73ca3d269117,cd379618-7a6e-41e3-a461-161b6569a335,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,Uncertainty Quantification in Retrieval Augmented Question Answering,BatchPrompt: Accomplish more with less,Reject,Poster,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,db288ccf-6cfa-43bf-8f61-e42b6fefa9bb,Uncertainty Quantification in Retrieval Augmented Question Answering,UOE: Unlearning One Expert is Enough for Mixture-of-Experts LLMs,Reject,Reject,db288ccf-6cfa-43bf-8f61-e42b6fefa9bb,db288ccf-6cfa-43bf-8f61-e42b6fefa9bb,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,e1697b9a-7270-4e39-9be5-8aae12a45bcd,Uncertainty Quantification in Retrieval Augmented Question Answering,AlphaEdit: Null-Space Constrained Knowledge Editing for Language Models,Reject,Oral,e1697b9a-7270-4e39-9be5-8aae12a45bcd,e1697b9a-7270-4e39-9be5-8aae12a45bcd,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,e39344ea-fd57-4971-9fa0-1c340d861911,Uncertainty Quantification in Retrieval Augmented Question Answering,PreCoT: Problem Representation Enhances Reasoning in Large Language Models,Reject,Reject,3ea23682-b21d-4a42-812e-73ca3d269117,tie,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,eacad9be-c2e6-4fa7-9b2f-9aedd160bb89,Uncertainty Quantification in Retrieval Augmented Question Answering,CAKE: Cascading and Adaptive KV Cache Eviction with Layer Preferences,Reject,Poster,eacad9be-c2e6-4fa7-9b2f-9aedd160bb89,eacad9be-c2e6-4fa7-9b2f-9aedd160bb89,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,ec7396f3-0108-4773-b264-729950d4ffc4,Uncertainty Quantification in Retrieval Augmented Question Answering,Turning Up the Heat: Min-p Sampling for Creative and Coherent LLM Outputs,Reject,Oral,ec7396f3-0108-4773-b264-729950d4ffc4,ec7396f3-0108-4773-b264-729950d4ffc4,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,f03330c3-c6c0-4e3e-968a-f1ee0d6258c0,Uncertainty Quantification in Retrieval Augmented Question Answering,Exploring the Limitations of Graph-based Logical Reasoning in Large Language Models,Reject,Withdrawn,3ea23682-b21d-4a42-812e-73ca3d269117,3ea23682-b21d-4a42-812e-73ca3d269117,1,4,True
iclr-llm,3ea23682-b21d-4a42-812e-73ca3d269117,f4050786-671a-428f-8014-4457f27f2e3c,Uncertainty Quantification in Retrieval Augmented Question Answering,Textbooks Are All You Need,Reject,Reject,f4050786-671a-428f-8014-4457f27f2e3c,f4050786-671a-428f-8014-4457f27f2e3c,1,5,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,4ced28b3-429e-4d24-b0da-bf8cdb38e763,Demystifying Embedding Spaces using Large Language Models,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Poster,Withdrawn,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,53f532c6-fe53-430b-acd9-512f12bb60c9,Demystifying Embedding Spaces using Large Language Models,Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,554e0a2f-7c76-4891-ba5c-9262b361da40,Demystifying Embedding Spaces using Large Language Models,PASER: Post-Training Data Selection for Efficient Pruned Large Language Model Recovery,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,64d66404-7dc8-4aa4-96cd-128fa8a3a305,Demystifying Embedding Spaces using Large Language Models,Cut Your Losses in Large-Vocabulary Language Models,Poster,Oral,64d66404-7dc8-4aa4-96cd-128fa8a3a305,64d66404-7dc8-4aa4-96cd-128fa8a3a305,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,75d929d4-7c93-4fb5-b022-d9e00123f3b3,Demystifying Embedding Spaces using Large Language Models,Towards LLM4Floorplan: Agents Can Do What Engineers Do in Chip Design,Poster,Withdrawn,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,9947f5df-04f6-4619-8f7d-aef8de7b0489,Demystifying Embedding Spaces using Large Language Models,Understanding Synthetic Context Extension via Retrieval Heads,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,Demystifying Embedding Spaces using Large Language Models,Human Simulacra: Benchmarking the Personification of Large Language Models,Poster,Poster,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,9e7f08ed-f099-4b70-a25e-58f139f8ff11,Demystifying Embedding Spaces using Large Language Models,ProtChatGPT: Towards Understanding Proteins with Large Language Models,Poster,Withdrawn,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,a893698b-a2eb-49e0-b73e-03cc280975f8,Demystifying Embedding Spaces using Large Language Models,Optimizing Large Language Models with Automatic Speech Recognition for Medication Corpus in Low-Resource Healthcare Settings.,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,c70b00f4-df5e-4c54-8a98-093be54e652f,Demystifying Embedding Spaces using Large Language Models,BALCONI: BALancing CONtext  and Internal Knowledge For Training Flexible LLMs,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,ca36a4aa-fe94-4305-9b8f-37d377dc67e7,Demystifying Embedding Spaces using Large Language Models,A Realistic Threat Model for Large Language Model Jailbreaks,Poster,Reject,ca36a4aa-fe94-4305-9b8f-37d377dc67e7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,d3487e01-7c63-4373-8bec-0fa5bbb53600,Demystifying Embedding Spaces using Large Language Models,Modeling Real-Time Interactive Conversations as Timed Diarized Transcripts,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,d785629e-9271-477c-9903-dc05c422541a,Demystifying Embedding Spaces using Large Language Models,Tool Decoding: A Plug-and-Play Approach to Enhancing Language Models for Tool Usage,Poster,Withdrawn,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,db288ccf-6cfa-43bf-8f61-e42b6fefa9bb,Demystifying Embedding Spaces using Large Language Models,UOE: Unlearning One Expert is Enough for Mixture-of-Experts LLMs,Poster,Reject,db288ccf-6cfa-43bf-8f61-e42b6fefa9bb,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,df85ac1c-f22e-4449-8b9c-e8bb8acae1e7,Demystifying Embedding Spaces using Large Language Models,AutoCode4Math: Learning Autonomous Code Integration for Math LLMs,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,e2eeacc4-d167-494e-b40c-ea138c14d4f5,Demystifying Embedding Spaces using Large Language Models,"Do as We Do, Not as You Think: the Conformity of Large Language Models",Poster,Oral,418379c5-95f9-4a85-b2f7-5eac86345fa7,e2eeacc4-d167-494e-b40c-ea138c14d4f5,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,Demystifying Embedding Spaces using Large Language Models,Meta- (out-of-context) learning in neural networks,Poster,Reject,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,e6117b89-2562-4553-b5b7-ce23e0a80b29,Demystifying Embedding Spaces using Large Language Models,INCLUDE: Evaluating Multilingual Language Understanding with Regional Knowledge,Poster,Spotlight,418379c5-95f9-4a85-b2f7-5eac86345fa7,e6117b89-2562-4553-b5b7-ce23e0a80b29,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,ecc18466-3760-4d82-9b40-d6ff199e72cf,Demystifying Embedding Spaces using Large Language Models,Leveraging Submodule Linearity Enhances Task Arithmetic Performance in LLMs,Poster,Poster,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,418379c5-95f9-4a85-b2f7-5eac86345fa7,f4050786-671a-428f-8014-4457f27f2e3c,Demystifying Embedding Spaces using Large Language Models,Textbooks Are All You Need,Poster,Reject,f4050786-671a-428f-8014-4457f27f2e3c,418379c5-95f9-4a85-b2f7-5eac86345fa7,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,51755273-490a-43b0-a737-decf05123a8a,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,BigDocs: An Open Dataset for Training Multimodal Models on Document and Code Tasks,Withdrawn,Poster,51755273-490a-43b0-a737-decf05123a8a,51755273-490a-43b0-a737-decf05123a8a,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,53f532c6-fe53-430b-acd9-512f12bb60c9,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling,Withdrawn,Reject,53f532c6-fe53-430b-acd9-512f12bb60c9,53f532c6-fe53-430b-acd9-512f12bb60c9,1,5,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,75caf6c0-8aec-4d0e-8ff8-54c83fd6650f,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Self-controller: Controlling LLMs with Multi-round Step-by-step Self-awareness,Withdrawn,Withdrawn,4ced28b3-429e-4d24-b0da-bf8cdb38e763,75caf6c0-8aec-4d0e-8ff8-54c83fd6650f,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,75d929d4-7c93-4fb5-b022-d9e00123f3b3,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Towards LLM4Floorplan: Agents Can Do What Engineers Do in Chip Design,Withdrawn,Withdrawn,75d929d4-7c93-4fb5-b022-d9e00123f3b3,75d929d4-7c93-4fb5-b022-d9e00123f3b3,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,7964315b-e5d3-47d7-9d31-4f200b18d33b,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,LongLoRA: Efficient Fine-tuning of Long-Context Large Language Models,Withdrawn,Oral,7964315b-e5d3-47d7-9d31-4f200b18d33b,7964315b-e5d3-47d7-9d31-4f200b18d33b,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,7ddda336-cf65-4039-9b44-6c6e8addf1c8,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Polyrating: A Cost-Effective and Bias-Aware Rating System for LLM Evaluation,Withdrawn,Poster,7ddda336-cf65-4039-9b44-6c6e8addf1c8,7ddda336-cf65-4039-9b44-6c6e8addf1c8,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,870564fb-4629-4e77-98eb-8eb8a5539cf1,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,NV-Embed: Improved Techniques for Training LLMs as Generalist Embedding Models,Withdrawn,Spotlight,870564fb-4629-4e77-98eb-8eb8a5539cf1,870564fb-4629-4e77-98eb-8eb8a5539cf1,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,91ff8442-06d8-4b3e-844d-97ab8adbac00,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,TorchTitan: One-stop PyTorch native solution for production ready LLM pretraining,Withdrawn,Poster,91ff8442-06d8-4b3e-844d-97ab8adbac00,91ff8442-06d8-4b3e-844d-97ab8adbac00,1,5,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,94cf515a-86ec-43a4-a988-fad723b3f15a,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,FinRipple: Aligning Large Language Models with Financial Market for Event Ripple Effect Awareness,Withdrawn,Withdrawn,94cf515a-86ec-43a4-a988-fad723b3f15a,94cf515a-86ec-43a4-a988-fad723b3f15a,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,9947f5df-04f6-4619-8f7d-aef8de7b0489,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Understanding Synthetic Context Extension via Retrieval Heads,Withdrawn,Reject,9947f5df-04f6-4619-8f7d-aef8de7b0489,9947f5df-04f6-4619-8f7d-aef8de7b0489,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,9a6b07ae-0363-429a-aea0-befea1f9edf6,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Knowledge Graph Tuning: Real-time Large Language Model Personalization based on Human Feedback,Withdrawn,Reject,9a6b07ae-0363-429a-aea0-befea1f9edf6,9a6b07ae-0363-429a-aea0-befea1f9edf6,1,5,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Human Simulacra: Benchmarking the Personification of Large Language Models,Withdrawn,Poster,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,9b34ae3f-12fa-4dd6-b32f-8a46ee909260,1,5,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,9e7f08ed-f099-4b70-a25e-58f139f8ff11,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,ProtChatGPT: Towards Understanding Proteins with Large Language Models,Withdrawn,Withdrawn,4ced28b3-429e-4d24-b0da-bf8cdb38e763,9e7f08ed-f099-4b70-a25e-58f139f8ff11,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,9f1674a4-1d1a-422d-a821-0adef05993b6,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Self-play with Execution Feedback: Improving Instruction-following Capabilities of Large Language Models,Withdrawn,Spotlight,9f1674a4-1d1a-422d-a821-0adef05993b6,9f1674a4-1d1a-422d-a821-0adef05993b6,1,5,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,b2685de6-7268-41ab-bc69-8fef0e8b6bc8,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Sparse Rewards Can Self-Train Dialogue Agents,Withdrawn,Reject,b2685de6-7268-41ab-bc69-8fef0e8b6bc8,b2685de6-7268-41ab-bc69-8fef0e8b6bc8,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,c70b00f4-df5e-4c54-8a98-093be54e652f,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,BALCONI: BALancing CONtext  and Internal Knowledge For Training Flexible LLMs,Withdrawn,Reject,c70b00f4-df5e-4c54-8a98-093be54e652f,c70b00f4-df5e-4c54-8a98-093be54e652f,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,d3487e01-7c63-4373-8bec-0fa5bbb53600,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Modeling Real-Time Interactive Conversations as Timed Diarized Transcripts,Withdrawn,Reject,d3487e01-7c63-4373-8bec-0fa5bbb53600,d3487e01-7c63-4373-8bec-0fa5bbb53600,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,d785629e-9271-477c-9903-dc05c422541a,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Tool Decoding: A Plug-and-Play Approach to Enhancing Language Models for Tool Usage,Withdrawn,Withdrawn,d785629e-9271-477c-9903-dc05c422541a,d785629e-9271-477c-9903-dc05c422541a,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,e1697b9a-7270-4e39-9be5-8aae12a45bcd,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,AlphaEdit: Null-Space Constrained Knowledge Editing for Language Models,Withdrawn,Oral,e1697b9a-7270-4e39-9be5-8aae12a45bcd,e1697b9a-7270-4e39-9be5-8aae12a45bcd,1,4,True
iclr-llm,4ced28b3-429e-4d24-b0da-bf8cdb38e763,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression,Meta- (out-of-context) learning in neural networks,Withdrawn,Reject,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,e564dadf-c3ee-4fc2-8018-5f4c9fb42662,1,4,True
